OPR_DATE,HOUR_ENDING,LOADING_MW_ACTUAL_CAISO,LOADING_MW_ACTUAL_PGE,LOADING_MW_ACTUAL_SCE,LOADING_MW_ACTUAL_SDGE,LOADING_MW_FORECAST_CAISO,LOADING_MW_FORECAST_PGE,LOADING_MW_FORECAST_SCE,LOADING_MW_FORECAST_SDGE,GAS_PRICE_PGE,GAS_PRICE_SCE,DA_LMP_PGE_NP15
01/11/2020 ,10,21550,10399,9166,1867,21110.13,10137.31,9037.78,1816,4.38,6.23,25.51
01/11/2020 ,11,20838,10152,8857,1722,20488.37,9895.93,8803.55,1685,4.38,6.23,19.13
01/11/2020 ,12,20237,9836,8657,1649,19834.24,9588.05,8527.47,1624,4.38,6.23,17.59
01/11/2020 ,13,19874,9618,8525,1643,19463.76,9396.46,8362.19,1615,4.38,6.23,13.08
01/11/2020 ,14,19956,9639,8492,1735,19393.15,9309.66,8366.51,1628,4.38,6.23,11.34
01/11/2020 ,15,20548,9831,8689,1935,19678.48,9416.56,8440.22,1735,4.38,6.23,18.43
01/11/2020 ,16,21465,10008,9181,2183,20373.66,9641.91,8722.13,1919,4.38,6.23,28.88
01/11/2020 ,17,23070,10650,9970,2347,21971.24,10326.85,9369.73,2171,4.38,6.23,35.9
01/11/2020 ,18,25175,11600,10905,2558,24838.44,11424.52,10743.12,2558,4.38,6.23,36.97
01/11/2020 ,19,25538,11801,11054,2574,25397.6,11608.79,11072.69,2598,4.38,6.23,40.72
01/11/2020 ,20,25182,11628,10934,2509,24896.01,11345.48,10906.21,2525,4.38,6.23,39.26
01/11/2020 ,21,24610,11350,10725,2417,24204,11002.01,10634.26,2451,4.38,6.23,38.73
01/11/2020 ,22,23751,10929,10391,2314,23397.47,10624.78,10294.82,2361,4.38,6.23,37.57
01/11/2020 ,23,22510,10362,9857,2181,22293.94,10135.12,9830.61,2222,4.38,6.23,36.9
01/11/2020 ,24,21283,9775,9338,2061,21086.96,9610.56,9299.65,2069,4.38,6.23,34.61
01/12/2020 ,1,20443,9448,8940,1946,20370.92,9392.55,8917.87,1965.35,4.38,6.23,33.2
01/12/2020 ,2,20004,9392,8641,1861,19584.73,9028.73,8563.95,1896.78,4.38,6.23,33.89
01/12/2020 ,3,19583,9241,8419,1810,19068.05,8817.84,8317.11,1836.26,4.38,6.23,34.39
01/12/2020 ,4,19421,9201,8313,1791,18844.46,8730.86,8207.29,1807.11,4.38,6.23,34.53
01/12/2020 ,5,19643,9311,8398,1815,18957.07,8784.72,8238.37,1829.97,4.38,6.23,34.95
01/12/2020 ,6,20253,9610,8634,1884,19566.34,9089.09,8478.93,1888.46,4.38,6.23,35.31
01/12/2020 ,7,21068,10064,8900,1970,20498.18,9527.71,8862.49,1985.5,4.38,6.23,36.78
01/12/2020 ,8,21423,10446,8898,1940,20848.85,9936.89,8789.1,1992.63,4.38,6.23,35.43
01/12/2020 ,9,21243,10576,8703,1833,20445.78,9866.05,8553.59,1902.67,4.38,6.23,30.37
01/12/2020 ,10,20787,10567,8352,1748,19735.02,9555.25,8284.02,1789.49,4.38,6.23,28.18
01/12/2020 ,11,20176,10390,8039,1637,18911.4,9181.59,7990.25,1641.8,4.38,6.23,25.57
01/12/2020 ,12,19412,9934,7828,1545,18303.15,8881.32,7774.77,1554.29,4.38,6.23,22.45
01/12/2020 ,13,19500,10091,7760,1548,18077.79,8742.36,7710.97,1542.05,4.38,6.23,21.47
01/12/2020 ,14,19899,10293,7869,1640,18059.69,8697.93,7719.58,1559.34,4.38,6.23,21.47
01/12/2020 ,15,20329,10191,8219,1827,18456.98,8826.26,7894.46,1652.67,4.38,6.23,22.52
01/12/2020 ,16,21227,10250,8757,2121,19410.03,9247.86,8290.19,1786.74,4.38,6.23,30.9
01/12/2020 ,17,23263,11044,9692,2421,21707.61,10503.77,9083.87,2028.77,4.38,6.23,36.33
01/12/2020 ,18,25533,12113,10745,2565,24893.91,11700.4,10643.95,2451.15,4.38,6.23,40.2
01/12/2020 ,19,26011,12305,10988,2606,25780.75,12025.28,11086.23,2567.72,4.38,6.23,45.14
01/12/2020 ,20,25721,12127,10922,2557,25486.93,11836.71,11020.36,2528.82,4.38,6.23,37.62
01/12/2020 ,21,25012,11742,10697,2457,24770.46,11474.32,10773.16,2422.31,4.38,6.23,36.1
01/12/2020 ,22,23791,11114,10246,2316,23684.17,10891.41,10385.72,2308.03,4.38,6.23,35.17
01/12/2020 ,23,22169,10292,9615,2148,22215.82,10146.41,9837.23,2140.51,4.38,6.23,34.21
01/12/2020 ,24,20766,9593,9036,2020,20751.47,9443.01,9238.41,1977.96,4.38,6.23,34.3
01/13/2020 ,1,19936,9230,8643,1945,20315.14,9337.75,8941.48,1940,4.38,6.23,29.15
01/13/2020 ,2,19508,9092,8411,1885,19606.37,8986.2,8642.8,1881,4.38,6.23,28.53
01/13/2020 ,3,19478,9171,8334,1851,19260.7,8807,8511.26,1844,4.38,6.23,27.86
01/13/2020 ,4,19717,9288,8446,1859,19316.52,8842.08,8542.04,1831,4.38,6.23,28.41
01/13/2020 ,5,20677,9711,8884,1955,20001.05,9150.41,8857.32,1890,4.38,6.23,30.13
01/13/2020 ,6,22466,10403,9775,2156,21651.28,9871.86,9618.83,2051,4.38,6.23,35.55
01/13/2020 ,7,24973,11614,10845,2368,24051.42,11043,10557.45,2328,4.38,6.23,46.28
01/13/2020 ,8,26015,12253,11206,2405,25470.13,11942.63,10983.34,2414,4.38,6.23,43.55
01/13/2020 ,9,25275,11912,10967,2256,25159.25,11828.97,10908.75,2300,4.38,6.23,35.77
01/13/2020 ,10,23995,11311,10516,2048,24415.92,11490.76,10668.81,2143,4.38,6.23,30.48
01/13/2020 ,11,23044,10797,10209,1928,23637.54,11136.28,10421.17,1971,4.38,6.23,30.16
01/13/2020 ,12,22504,10608,9967,1824,22893.1,10722.55,10207.14,1862,4.38,6.23,29.34
01/13/2020 ,13,22587,10829,9829,1829,22518.58,10480.89,10107.83,1835,4.38,6.23,27.26
01/13/2020 ,14,22838,11034,9795,1912,22605.8,10537.46,10116.48,1855,4.38,6.23,25.03
01/13/2020 ,15,23111,11044,9921,2048,22842.83,10576.45,10215.54,1950,4.38,6.23,29.57
01/13/2020 ,16,23955,11299,10321,2236,23533.74,10866.72,10437.79,2131,4.38,6.23,34.59
01/13/2020 ,17,25772,12104,11083,2478,24944.09,11531.89,10947.25,2361,4.38,6.23,40.58
01/13/2020 ,18,27899,13023,12026,2734,27689.91,12631.33,12175.78,2768,4.38,6.23,55.23
01/13/2020 ,19,28223,13141,12207,2757,28243.77,12944.38,12380.12,2807,4.38,6.23,53.21
01/13/2020 ,20,27700,12840,12056,2689,27757.69,12734.67,12193.45,2719,4.38,6.23,51.99
01/13/2020 ,21,26773,12358,11726,2576,26921.34,12328.47,11862.79,2615,4.38,6.23,49.13
01/13/2020 ,22,25323,11644,11142,2425,25555.55,11677.2,11296.33,2468,4.38,6.23,43.36
01/13/2020 ,23,23503,10774,10367,2252,23672.18,10794.03,10520.01,2254,4.38,6.23,35.17
01/13/2020 ,24,21854,9970,9682,2089,21928.31,9976.17,9780.02,2072,4.38,6.23,33.47
01/14/2020 ,1,20851,9486,9228,2015,20764.11,9455.77,9221.19,1978.54,4.25,5.75,29.47
01/14/2020 ,2,20205,9206,8934,1941,20027.76,9142.4,8868.37,1906.6,4.25,5.75,27.73
01/14/2020 ,3,19876,9058,8788,1904,19603.81,8965.39,8672.83,1854.57,4.25,5.75,26.87
01/14/2020 ,4,19983,9109,8837,1910,19566.2,8966.96,8648.59,1838.08,4.25,5.75,27.53
01/14/2020 ,5,20852,9493,9240,1989,20209.32,9252.84,8942.25,1897.74,4.25,5.75,29.87
01/14/2020 ,6,22803,10364,10131,2167,21709.71,9788.41,9726.18,2075.95,4.25,5.75,34.06
01/14/2020 ,7,25297,11579,11153,2416,24470.36,11057.29,10900.47,2375.72,4.25,5.75,47.06
01/14/2020 ,8,26156,12162,11410,2430,25726.05,11884.92,11242.38,2454.71,4.25,5.75,44.65
01/14/2020 ,9,25242,11780,11070,2247,25347.81,11860.45,11060.91,2299.21,4.25,5.75,36.29
01/14/2020 ,10,23923,11141,10589,2076,24535.52,11538.24,10786.13,2093.21,4.25,5.75,30.79
01/14/2020 ,11,23035,10837,10170,1922,23746,11158.86,10526.75,1952.68,4.25,5.75,26.67
01/14/2020 ,12,22395,10590,9935,1764,23129.48,10843.55,10327.6,1855.19,4.25,5.75,25.57
01/14/2020 ,13,22170,10423,9850,1791,22808.24,10627.23,10258.29,1819.59,4.25,5.75,23.24
01/14/2020 ,14,22300,10430,9898,1869,22814.29,10556.8,10309.96,1846.21,4.25,5.75,23.39
01/14/2020 ,15,22823,10595,10100,2030,22971.29,10515.23,10431.01,1931.46,4.25,5.75,26.54
01/14/2020 ,16,23907,11077,10453,2281,23462.35,10658.26,10638.13,2070.62,4.25,5.75,30.74
01/14/2020 ,17,25657,11866,11123,2572,24770.27,11283.91,11111.06,2274.81,4.25,5.75,35.09
01/14/2020 ,18,27813,12840,12038,2840,27433.48,12399.74,12271.76,2658.23,4.25,5.75,55.72
01/14/2020 ,19,28164,13080,12185,2814,28321.11,12956.79,12466.78,2791.53,4.25,5.75,50.45
01/14/2020 ,20,27711,12863,12049,2715,27897.65,12781.97,12282.33,2724.15,4.25,5.75,47.83
01/14/2020 ,21,26929,12471,11770,2599,27070.32,12398.26,11947.72,2614.17,4.25,5.75,44.59
01/14/2020 ,22,25494,11770,11204,2426,25730.85,11767.64,11394.3,2459.93,4.25,5.75,37.98
01/14/2020 ,23,23665,10921,10419,2226,23801.3,10836.1,10622.51,2237.63,4.25,5.75,33.38
01/14/2020 ,24,22101,10195,9704,2091,22072.92,10036.84,9873.84,2054.31,4.25,5.75,32.83
01/15/2020 ,1,21075,9752,9197,2009,20999.67,9574.34,9344.4,1971.64,4.21,5.55,29.72
01/15/2020 ,2,20469,9487,8915,1947,20256.36,9251.13,8989.52,1903.36,4.21,5.55,29.21
01/15/2020 ,3,20223,9405,8786,1915,19850.68,9091.05,8789.8,1855.5,4.21,5.55,29.2
01/15/2020 ,4,20405,9505,8870,1928,19844.16,9125.06,8759.77,1845.22,4.21,5.55,30.15
01/15/2020 ,5,21376,9942,9302,2013,20510.26,9431.71,9049.08,1912.78,4.21,5.55,33.23
01/15/2020 ,6,23361,10858,10187,2197,22442.13,10170.09,10045.82,2098.03,4.21,5.55,39.59
01/15/2020 ,7,25882,12073,11216,2472,25065.5,11409.38,11123.3,2394.29,4.21,5.55,55.35
01/15/2020 ,8,26867,12635,11585,2522,26358.86,12274.54,11476.94,2460.16,4.21,5.55,57.1
01/15/2020 ,9,25989,12186,11323,2344,25725.52,12070.21,11229.97,2288.28,4.21,5.55,37.96
01/15/2020 ,10,24593,11544,10826,2103,24627.36,11628,10823.22,2061,4.21,5.55,32.63
01/15/2020 ,11,23481,11065,10362,1938,23761.89,11201.74,10553.74,1899.64,4.21,5.55,29.43
01/15/2020 ,12,22776,10832,9999,1831,23104.21,10867.29,10340.77,1792.95,4.21,5.55,27.12
01/15/2020 ,13,22512,10670,9891,1845,22795.4,10686.14,10253.44,1757.13,4.21,5.55,27.05
01/15/2020 ,14,22986,10799,10112,1975,22849.01,10658.94,10306.87,1789.27,4.21,5.55,27.03
01/15/2020 ,15,23228,10918,10192,2018,23100.09,10708.67,10435.03,1860.13,4.21,5.55,30
01/15/2020 ,16,24271,11403,10559,2201,23737.18,10983.77,10657.55,1999.96,4.21,5.55,36.54
01/15/2020 ,17,25948,12118,11241,2461,25055.98,11616.37,11133.46,2206.01,4.21,5.55,46.65
01/15/2020 ,18,28045,13068,12110,2726,27732.09,12735.52,12299.74,2588.38,4.21,5.55,61.78
01/15/2020 ,19,28457,13275,12268,2764,28480.73,13127.48,12513.03,2727.94,4.21,5.55,56.5
01/15/2020 ,20,28019,13039,12128,2703,28043.72,12935.11,12315.72,2686.73,4.21,5.55,55.3
01/15/2020 ,21,27240,12631,11858,2602,27188.88,12552.61,11959.28,2572.75,4.21,5.55,47.04
01/15/2020 ,22,25862,11937,11334,2447,25821.69,11909.05,11399.28,2410.49,4.21,5.55,42.79
01/15/2020 ,23,24060,11106,10567,2240,23941.61,11017.8,10622.6,2202.05,4.21,5.55,36.8
01/15/2020 ,24,22454,10374,9867,2069,22188.33,10190.99,9871.69,2026.55,4.21,5.55,35.79
01/16/2020 ,1,21444,9876,9438,1985,21317.49,9743.02,9409.1,2027,4.21,5.26,29.45
01/16/2020 ,2,20806,9538,9206,1909,20559.07,9400.79,9053.82,1963,4.21,5.26,27.93
01/16/2020 ,3,20536,9407,9111,1860,20117.16,9222.04,8835.77,1914,4.21,5.26,27.43
01/16/2020 ,4,20661,9448,9191,1860,20035.42,9221.14,8797.12,1897,4.21,5.26,27.77
01/16/2020 ,5,21514,9810,9591,1948,20692.83,9516.66,9077.72,1952,4.21,5.26,30.91
01/16/2020 ,6,23410,10670,10420,2152,22307.65,10240.07,9804.59,2114,4.21,5.26,35.9
01/16/2020 ,7,25829,11882,11353,2415,24884.54,11402.69,10937.91,2380,4.21,5.26,46.75
01/16/2020 ,8,26769,12489,11628,2486,26177.99,12251.31,11299.06,2476,4.21,5.26,46.02
01/16/2020 ,9,26275,12366,11425,2348,25833.23,12144.76,11158.24,2382,4.21,5.26,35.77
01/16/2020 ,10,25704,12386,11042,2163,25235.67,11949.58,10896.53,2271,4.21,5.26,32.78
01/16/2020 ,11,25436,12620,10638,2075,24743.28,11809.84,10665.33,2159,4.21,5.26,29.92
01/16/2020 ,12,25192,12681,10426,1988,24290.63,11678.49,10451.76,2052,4.21,5.26,28.41
01/16/2020 ,13,24865,12520,10309,1944,24013.17,11530.59,10346.45,2034,4.21,5.26,26.86
01/16/2020 ,14,25006,12542,10349,2023,23998.25,11478.21,10340.79,2079,4.21,5.26,26.32
01/16/2020 ,15,25129,12308,10534,2196,24074.83,11421.39,10406.9,2151,4.21,5.26,28
01/16/2020 ,16,25757,12356,10937,2358,24564.33,11554.2,10649.15,2261,4.21,5.26,31.28
01/16/2020 ,17,27092,12825,11594,2546,25769.29,12007.5,11176.88,2464,4.21,5.26,39.42
01/16/2020 ,18,28908,13559,12447,2764,28165.24,12956.05,12274.53,2802,4.21,5.26,47.58
01/16/2020 ,19,29134,13652,12593,2766,28722.24,13246.56,12505.8,2846,4.21,5.26,47.79
01/16/2020 ,20,28605,13383,12415,2689,28196.65,13024.21,12299.47,2752,4.21,5.26,43.88
01/16/2020 ,21,27736,12946,12070,2585,27349.23,12607.18,11967.88,2650,4.21,5.26,40.46
01/16/2020 ,22,26261,12233,11436,2435,25990.07,11962.16,11410.14,2497,4.21,5.26,37.49
01/16/2020 ,23,24338,11341,10624,2224,24090.71,11062.56,10629.59,2279,4.21,5.26,32.51
01/16/2020 ,24,22603,10528,9839,2053,22307.81,10223.32,9862.86,2094,4.21,5.26,31.27
01/17/2020 ,1,21731,10087,9376,2021,21507.77,9960.18,9400.77,2017,3.94,4.96,28.24
01/17/2020 ,2,20907,9784,9057,1968,20772.63,9595.39,9096.44,1943,3.94,4.96,27.24
01/17/2020 ,3,20614,9618,9019,1878,20394.76,9435.98,8924.94,1893,3.94,4.96,25.82
01/17/2020 ,4,20782,9666,9135,1879,20399.35,9439.83,8934.07,1881,3.94,4.96,27.21
01/17/2020 ,5,21600,10060,9482,1948,20955.48,9720.31,9174.31,1914,3.94,4.96,28.38
01/17/2020 ,6,23307,10860,10223,2108,22444.75,10422.56,9866.37,2011,3.94,4.96,34.39
01/17/2020 ,7,25553,11891,11172,2366,24844.63,11550.79,10842.25,2291,3.94,4.96,47.03
01/17/2020 ,8,26611,12486,11520,2480,26107.44,12308.47,11183.84,2458,3.94,4.96,42.07
01/17/2020 ,9,26095,12210,11339,2431,25513.72,12014.21,10942.04,2416,3.94,4.96,32.86
01/17/2020 ,10,25095,11713,10960,2315,24527.21,11514.94,10646.27,2247,3.94,4.96,27.67
01/17/2020 ,11,24089,11214,10588,2188,23588.05,11007.52,10366.93,2095,3.94,4.96,25.3
01/17/2020 ,12,23197,10746,10304,2054,22802.67,10595.84,10122.44,1966,3.94,4.96,22.85
01/17/2020 ,13,22691,10451,10197,1954,22330.14,10345.61,10002.43,1876,3.94,4.96,21.61
01/17/2020 ,14,22728,10492,10196,1954,22286.73,10317.02,9982.84,1879,3.94,4.96,21.33
01/17/2020 ,15,23083,10727,10260,2011,22483.55,10447.35,10002.15,1932,3.94,4.96,24.1
01/17/2020 ,16,23864,11129,10506,2141,23077.55,10763.31,10194.68,2014,3.94,4.96,28.08
01/17/2020 ,17,25445,11937,11036,2374,24402.23,11335.38,10730.34,2210,3.94,4.96,40.9
01/17/2020 ,18,27424,12833,11864,2619,26954.25,12404.23,11852.83,2558,3.94,4.96,50.43
01/17/2020 ,19,27725,12974,12001,2639,27659.71,12748.14,12090.53,2670,3.94,4.96,49.3
01/17/2020 ,20,27239,12702,11844,2580,27122.76,12520.74,11846.31,2609,3.94,4.96,44.84
01/17/2020 ,21,26530,12324,11586,2507,26289.37,12103.88,11530.85,2507,3.94,4.96,39.67
01/17/2020 ,22,25533,11816,11208,2397,25221.36,11575.73,11102.83,2403,3.94,4.96,39.94
01/17/2020 ,23,24136,11137,10665,2223,23846.8,10952.39,10506.16,2245,3.94,4.96,34.49
01/17/2020 ,24,22640,10426,10037,2067,22310.83,10278.1,9814.92,2080,3.94,4.96,32.97
01/18/2020 ,1,21571,9935,9550,1974,21919.95,10025.55,9593.5,2011,3.83,4.56,31.31
01/18/2020 ,2,20834,9595,9231,1894,20848.05,9604.8,9206.6,1934,3.83,4.56,30.81
01/18/2020 ,3,20367,9376,9024,1850,20385.48,9381.5,9017.68,1882,3.83,4.56,28.85
01/18/2020 ,4,20236,9320,8964,1831,20173.93,9291.02,8923.24,1853,3.83,4.56,27.74
01/18/2020 ,5,20567,9479,9097,1866,20418.72,9415.1,9010.63,1881,3.83,4.56,28.68
01/18/2020 ,6,21420,9857,9471,1957,21099.48,9762.34,9272.56,1947,3.83,4.56,32.56
01/18/2020 ,7,22508,10395,9877,2079,22212.7,10335.12,9670.96,2081,3.83,4.56,31.55
01/18/2020 ,8,23153,10849,10002,2118,22760.79,10830.74,9713.12,2088,3.83,4.56,31.42
01/18/2020 ,9,23002,10956,9881,2001,22460.14,10744.58,9618.94,1964,3.83,4.56,30.8
01/18/2020 ,10,22275,10749,9592,1804,21744.64,10431.89,9389.51,1813,3.83,4.56,25.26
01/18/2020 ,11,21458,10419,9252,1657,20924.03,10078.1,9062.22,1683,3.83,4.56,23.52
01/18/2020 ,12,20814,10077,9032,1579,20231.77,9719.44,8820.59,1596,3.83,4.56,18.94
01/18/2020 ,13,20331,9817,8862,1523,19961.54,9520.9,8776.02,1576,3.83,4.56,18.39
01/18/2020 ,14,20088,9637,8723,1588,19952.71,9485.65,8770.55,1607,3.83,4.56,17.31
01/18/2020 ,15,20553,9830,8863,1718,20327.7,9598.47,8901.54,1742,3.83,4.56,21.08
01/18/2020 ,16,21635,10286,9294,1925,21256.9,10015.76,9231.43,1913,3.83,4.56,29.01
01/18/2020 ,17,23326,11024,9980,2178,22892.64,10804.95,9832.11,2137,3.83,4.56,34.19
01/18/2020 ,18,25346,11941,10836,2427,25628.59,11984.87,11030.6,2477,3.83,4.56,42.25
01/18/2020 ,19,25575,12055,10930,2444,26426.09,12390.34,11324.75,2589,3.83,4.56,41.68
01/18/2020 ,20,25266,11887,10818,2406,26052.21,12242.81,11163.42,2535,3.83,4.56,37.28
01/18/2020 ,21,24722,11617,10596,2344,25397.18,11925.81,10884.01,2460,3.83,4.56,36.54
01/18/2020 ,22,23982,11267,10293,2257,24530.7,11484.38,10510.76,2378,3.83,4.56,34.66
01/18/2020 ,23,22952,10792,9878,2123,23256.68,10880.04,10000.01,2230,3.83,4.56,33.86
01/18/2020 ,24,21732,10215,9358,1996,21905.73,10230.53,9425.08,2080,3.83,4.56,32.28
01/19/2020 ,1,20863,9798,8991,1908,20781.29,9715.92,9037.75,1930,3.83,4.56,30
01/19/2020 ,2,20197,9476,8718,1835,20000.59,9344.02,8699.89,1858,3.83,4.56,27.9
01/19/2020 ,3,19800,9294,8547,1793,19495.23,9136.2,8457.94,1800,3.83,4.56,28.11
01/19/2020 ,4,19670,9243,8476,1786,19263.76,9050.45,8335.1,1775,3.83,4.56,27.7
01/19/2020 ,5,19829,9313,8555,1805,19420.03,9160.52,8364.55,1787,3.83,4.56,29.52
01/19/2020 ,6,20292,9486,8776,1876,20055.43,9471.25,8627.46,1843,3.83,4.56,31.54
01/19/2020 ,7,21004,9865,9022,1962,20936.94,9871.37,8978.8,1957,3.83,4.56,31.55
01/19/2020 ,8,21469,10348,8985,1965,21323.39,10167.47,9024.6,1958,3.83,4.56,29.85
01/19/2020 ,9,21693,10696,8969,1866,20884,10143.31,8744.85,1879,3.83,4.56,28.81
01/19/2020 ,10,21450,10787,8826,1707,20618.62,10039.25,8643.74,1829,3.83,4.56,23.79
01/19/2020 ,11,21061,10575,8729,1636,20227.71,9819.48,8544.7,1766,3.83,4.56,18.4
01/19/2020 ,12,20726,10326,8659,1618,19810.24,9537.77,8456.73,1725,3.83,4.56,17.05
01/19/2020 ,13,20481,10217,8545,1597,19822.71,9454.18,8561.42,1721,3.83,4.56,18
01/19/2020 ,14,21111,10352,8888,1744,19967.52,9472.34,8674.69,1737,3.83,4.56,19.63
01/19/2020 ,15,21790,10597,9148,1924,20411.18,9583.02,8921.16,1825,3.83,4.56,24.07
01/19/2020 ,16,22511,10913,9399,2074,21107.52,9890.65,9195.7,1938,3.83,4.56,29.82
01/19/2020 ,17,23835,11455,10001,2260,22468.37,10582.49,9693.68,2104,3.83,4.56,34.91
01/19/2020 ,18,25430,12154,10688,2460,25082.69,11824.63,10801.13,2362,3.83,4.56,38.71
01/19/2020 ,19,25603,12252,10760,2473,26079.94,12314.64,11157.6,2513,3.83,4.56,40.1
01/19/2020 ,20,25286,12118,10618,2416,25847.46,12238.74,11036.63,2478,3.83,4.56,37.25
01/19/2020 ,21,24618,11793,10361,2320,25059.79,11892.47,10706.95,2365,3.83,4.56,34.95
01/19/2020 ,22,23634,11261,10027,2189,23905.13,11309.56,10266.89,2235,3.83,4.56,33.53
01/19/2020 ,23,22221,10548,9523,2030,22453.09,10536.55,9757.39,2068,3.83,4.56,33.12
01/19/2020 ,24,20932,9913,9004,1892,21032.29,9864.64,9158.44,1920,3.83,4.56,30.86
01/20/2020 ,1,20025,9476,8593,1829,20622.72,9536.68,9067.54,1877,3.83,4.56,29.59
01/20/2020 ,2,19442,9151,8371,1797,19961.04,9219.42,8770.52,1826,3.83,4.56,27.24
01/20/2020 ,3,19142,9016,8230,1769,19588.59,9077.06,8610.56,1759,3.83,4.56,27.06
01/20/2020 ,4,19235,9070,8266,1763,19460.17,9042.07,8527.69,1747,3.83,4.56,27.15
01/20/2020 ,5,19927,9401,8582,1797,20067.58,9305.92,8824.39,1806,3.83,4.56,28.55
01/20/2020 ,6,21352,10014,9252,1946,21316.42,9878.23,9374.26,1935,3.83,4.56,32.72
01/20/2020 ,7,23167,10827,10075,2143,23207.63,10743.49,10223.8,2115,3.83,4.56,34.54
01/20/2020 ,8,24445,11519,10563,2248,24139.79,11310.33,10486.67,2187,3.83,4.56,36.8
01/20/2020 ,9,25329,11991,10939,2287,24521.84,11471.74,10695.63,2201,3.83,4.56,36.67
01/20/2020 ,10,25703,12176,11124,2297,24345.44,11398.54,10648.45,2182,3.83,4.56,34.12
01/20/2020 ,11,25668,12031,11214,2321,23883.68,11184.78,10533.45,2041,3.83,4.56,32.37
01/20/2020 ,12,25437,11811,11173,2355,23477.46,10982.02,10407.93,1969,3.83,4.56,31.63
01/20/2020 ,13,25110,11744,10940,2332,23358.66,10853.86,10369.43,2015,3.83,4.56,30.19
01/20/2020 ,14,24833,11649,10819,2273,23518.12,10867.21,10438.39,2082,3.83,4.56,29.55
01/20/2020 ,15,25079,11610,11019,2358,23705.58,10881.48,10521.4,2163,3.83,4.56,31.26
01/20/2020 ,16,25477,11829,11116,2434,24126.64,11047.13,10738.7,2220,3.83,4.56,32.22
01/20/2020 ,17,26418,12241,11493,2581,25216.13,11632.74,11095.72,2353,3.83,4.56,39.73
01/20/2020 ,18,27991,12989,12129,2769,27512.28,12686.89,12058.92,2636,3.83,4.56,44.28
01/20/2020 ,19,28106,13116,12132,2753,28269.73,13091.35,12323.67,2736,3.83,4.56,43.65
01/20/2020 ,20,27488,12805,11916,2662,27724.26,12831.53,12108.02,2670,3.83,4.56,41.58
01/20/2020 ,21,26498,12328,11522,2545,26812.13,12386.02,11730.05,2550,3.83,4.56,37.52
01/20/2020 ,22,25021,11633,10910,2379,25415.15,11736,11152.91,2380,3.83,4.56,34.16
01/20/2020 ,23,23299,10833,10206,2166,23556.87,10803.98,10444.82,2171,3.83,4.56,32.71
01/20/2020 ,24,21744,10082,9558,2009,21941.32,10059.21,9758.19,1983,3.83,4.56,31.07
01/21/2020 ,1,20680,9644,9017,1924,21002.44,9692.69,9266.99,1914,3.83,4.56,28.71
01/21/2020 ,2,19960,9347,8643,1881,20194.14,9311.81,8907.55,1854,3.83,4.56,27.48
01/21/2020 ,3,19617,9165,8527,1835,19731.62,9098.63,8703.84,1805,3.83,4.56,26.91
01/21/2020 ,4,19726,9186,8611,1837,19661.64,9089.57,8655.73,1785,3.83,4.56,26.9
01/21/2020 ,5,20525,9552,8963,1911,20259.85,9359.88,8914.26,1839,3.83,4.56,27.39
01/21/2020 ,6,22349,10409,9762,2074,21784.79,10028.52,9631.77,1982,3.83,4.56,30.7
01/21/2020 ,7,24700,11561,10700,2329,24266.2,11152.4,10731.74,2257,3.83,4.56,38.43
01/21/2020 ,8,25848,12183,11114,2439,25567.97,11990.71,11100.94,2361,3.83,4.56,36.48
01/21/2020 ,9,25701,11906,11209,2477,25588.12,12037.76,11089.32,2309,3.83,4.56,35.79
01/21/2020 ,10,25144,11498,11125,2420,25244.64,11917.71,10966.48,2237,3.83,4.56,31.67
01/21/2020 ,11,24575,11231,10902,2346,24795.61,11766.68,10786.78,2124,3.83,4.56,28.4
01/21/2020 ,12,24360,11152,10821,2294,24388.43,11573.33,10654.42,2035,3.83,4.56,26.09
01/21/2020 ,13,24456,11152,10919,2295,24083.18,11428.58,10537.1,1993,3.83,4.56,24.87
01/21/2020 ,14,24456,11206,10873,2287,24166.89,11430.71,10578.2,2022,3.83,4.56,23.48
01/21/2020 ,15,24460,11230,10874,2269,24157.51,11340.04,10600.26,2091,3.83,4.56,25.57
01/21/2020 ,16,24860,11521,10962,2287,24557.46,11442.89,10778.14,2204,3.83,4.56,29.34
01/21/2020 ,17,26113,12216,11330,2469,25568.91,11901.64,11157.63,2393,3.83,4.56,33.4
01/21/2020 ,18,27809,12941,12044,2721,27715.99,12926.6,12134.71,2522,3.83,4.56,42.1
01/21/2020 ,19,28095,13049,12189,2753,28471.29,13324.13,12376.9,2655,3.83,4.56,43.09
01/21/2020 ,20,27536,12738,12010,2683,28038.66,13098.07,12189.49,2618,3.83,4.56,37.94
01/21/2020 ,21,26537,12200,11662,2570,27089.97,12625.7,11823.79,2502,3.83,4.56,34.64
01/21/2020 ,22,25100,11493,11098,2405,25708.85,11934.84,11269.52,2337,3.83,4.56,32.73
01/21/2020 ,23,23314,10690,10318,2204,23722.19,10966.43,10504.71,2131,3.83,4.56,30.4
01/21/2020 ,24,21814,9979,9673,2061,22020.29,10169.79,9771.25,1956,3.83,4.56,27.33
01/22/2020 ,1,20872,9554,9249,1969,20915.94,9644.28,9238.52,1937,3.77,4.49,23.35
01/22/2020 ,2,20206,9244,8964,1897,20172.62,9296.58,8888.6,1898,3.77,4.49,22.93
